filename,cell_id,temp,charge_rate,discharge_rate,cycle,SOH,IC_bin_1,IC_bin_2,IC_bin_3,IC_bin_4,IC_bin_5,IC_bin_6,IC_bin_7,IC_bin_8,IC_bin_9,IC_bin_10,IC_bin_11,IC_bin_12,IC_bin_13,IC_bin_14,IC_bin_15,IC_bin_16,IC_bin_17,IC_bin_18,IC_bin_19,IC_bin_20
CY25-1_1-#3.csv,3,25,1.0,1.0,1,100.0,2.0808525480734006,2.1829192081272684,2.2810211382337404,2.386726783248031,2.5037410833665383,2.6363231567045617,2.7883278780626077,2.9567374893244374,3.1298183260416073,3.2927906013479005,3.4381233837913876,3.564527057364126,3.6733866041141368,3.7642451766412783,3.83818979962619,3.8925225195187085,3.923967267484441,3.9330406711507617,3.923114558969978,3.8976371547516915
CY25-1_1-#3.csv,3,25,1.0,1.0,2,99.69,1.908925154875419,2.021317359719477,2.1375376206018784,2.266220547980859,2.4073622973228224,2.5563298530291836,2.712681158642519,2.881218512037382,3.0580297221511943,3.2333235168377823,3.3940884629056813,3.529804881066589,3.6386122335489177,3.7271538677879774,3.8048627298820565,3.8735878882112904,3.9286226934633235,3.9622363886651484,3.9694722040903403,3.95060742770336
CY25-1_1-#3.csv,3,25,1.0,1.0,3,99.51,1.852943140207509,1.9619907765878963,2.0746613701109955,2.201836275229809,2.344896623135109,2.50016031500812,2.663530226498522,2.832667169940972,3.007890738271781,3.1829107299704598,3.34808279054159,3.4901297861831933,3.6032925326751224,3.692446412335711,3.766966966498496,3.8325763583367194,3.887556572366247,3.9259883019215716,3.944284035407196,3.9444775583276748
CY25-1_1-#3.csv,3,25,1.0,1.0,4,99.38,1.8251309275113394,1.943586184455309,2.0580151437936394,2.1808922543402365,2.3198008611158896,2.473467076666304,2.6336668383700905,2.796869255635014,2.96501390006565,3.136273092933401,3.301301730500257,3.4466278188747967,3.562531553226,3.650889280418092,3.7229914120551495,3.789261549249045,3.8500833008565087,3.899583887067028,3.9302461330563707,3.9371454943530364
CY25-1_1-#3.csv,3,25,1.0,1.0,5,99.31,1.8128200404089203,1.9393305114480472,2.0599010931973476,2.183047328568256,2.312943903288523,2.4493079702160534,2.5915400346433923,2.7438054772687996,2.9112193552238828,3.0887176993580656,3.2612569896650205,3.4118889787356133,3.5334401717179786,3.628597501047576,3.7038907173092923,3.764469714618414,3.8154560048086688,3.8589607233182766,3.890557668252729,3.9029707829427225
CY25-1_1-#3.csv,3,25,1.0,1.0,6,99.16,1.821192440845671,1.94273820661628,2.0585275051894563,2.1748084449493588,2.296174502775114,2.424151001436707,2.560386194079731,2.7111713912415847,2.8779634028233563,3.050289764818486,3.21327449948076,3.3566803874841535,3.4804560144920726,3.582163317738652,3.6611518016303375,3.7233965135562905,3.7752628601805283,3.8174655228050516,3.846956688529902,3.8606288546482803
CY25-1_1-#3.csv,3,25,1.0,1.0,7,99.1,1.787650771853926,1.9037023818783592,2.009956122038386,2.11600771087677,2.227996131387555,2.3497531194926533,2.485224067607117,2.6380147514801027,2.8053292870694224,2.9778800070335647,3.1459055468872186,3.3015432188573715,3.438012487930947,3.5500923885032183,3.6383645708837653,3.709999665157979,3.769504885204307,3.817845202247263,3.850325779173981,3.8627672134844424
CY25-1_1-#3.csv,3,25,1.0,1.0,8,98.98,1.7710926407785048,1.8813929832353657,1.9840171674622102,2.085347605314176,2.1918743339456745,2.308636606673188,2.439361350659179,2.584027041919484,2.7399647951178983,2.901527523652792,3.0646887857640084,3.222263540388443,3.3648584352801443,3.483686784092879,3.5765359677532516,3.648443952570198,3.7061384435761515,3.75386629251704,3.790592058741072,3.812062588452067
CY25-1_1-#3.csv,3,25,1.0,1.0,9,98.88,1.758382239990572,1.8624487101200808,1.958075756582882,2.049932197331857,2.1477992185781676,2.262573270020831,2.393547971545253,2.53616222923186,2.6862113549680346,2.8441907932012893,3.0079778280519625,3.168041065749726,3.314572183133407,3.4377760319852775,3.5368653851766143,3.6132485792483435,3.673210653146005,3.719541955889472,3.752806805345402,3.770786770872755
CY25-1_1-#3.csv,3,25,1.0,1.0,10,98.78,1.7278992095747492,1.8306093666808225,1.9219039807590284,2.010822513668128,2.1084095531156812,2.2196201691698407,2.342625691371238,2.4755626662876438,2.6206576715870633,2.780516594718283,2.951537590749744,3.121739940645592,3.277177917752728,3.408274819560491,3.5088965868786794,3.5809714796416268,3.6353749413411407,3.6815243421441846,3.7191614054797166,3.7415300982137123
