filename,cell_id,temp,charge_rate,discharge_rate,cycle,SOH,IC_bin_1,IC_bin_2,IC_bin_3,IC_bin_4,IC_bin_5,IC_bin_6,IC_bin_7,IC_bin_8,IC_bin_9,IC_bin_10,IC_bin_11,IC_bin_12,IC_bin_13,IC_bin_14,IC_bin_15,IC_bin_16,IC_bin_17,IC_bin_18,IC_bin_19,IC_bin_20
CY25-025_1-#1.csv,1,25,0.25,1.0,1,99.96,3.20625274644815,3.4355235820108097,3.7725099829254556,4.19232715378261,4.37628559312329,4.411252051103726,4.3953386588045005,4.414303306639338,4.355476168977189,4.333660841349191,4.255245628558574,4.207069645675397,4.229390458664365,4.248805552523767,4.264151230674039,4.198405792714058,4.058615518527506,3.920543220242996,3.79285558783884,3.6479143681735913
CY25-025_1-#1.csv,1,25,0.25,1.0,2,99.98,3.185610644609523,3.409976515660712,3.7374959320399297,4.066281045639334,4.266974694137324,4.396090095737823,4.446812293727202,4.448179254955816,4.36032055881086,4.327729194092418,4.249921449528747,4.223131512964626,4.181275760342257,4.225006278590252,4.231327336237925,4.158784836164852,4.055173362390202,3.9055941419396327,3.737472849777168,3.6483919239236076
CY25-025_1-#1.csv,1,25,0.25,1.0,3,100.0,3.166234615512029,3.397673406564087,3.713244797561405,4.049931915748381,4.278989553262931,4.421365154956701,4.450810176208962,4.431816730223906,4.391417744471205,4.318429501767039,4.235652616934569,4.189766238231945,4.140166729738313,4.1679264260498305,4.18084922879984,4.145105517650433,4.015124456930439,3.8967221524962525,3.7566676415931775,3.646669838648549
CY25-025_1-#1.csv,1,25,0.25,1.0,4,99.97,3.139467818725266,3.3763502894440305,3.6834476997599888,4.050734150289345,4.300113855018873,4.407995299035334,4.4368096266151795,4.4504103667233545,4.412355319995091,4.307580876443139,4.254306895858574,4.162355439167967,4.1342558894804515,4.143370779350738,4.135572644784349,4.118732652397004,4.023063622318438,3.8673302574570743,3.7520343242539376,3.631178295159985
CY25-025_1-#1.csv,1,25,0.25,1.0,5,99.93,3.1321291655674606,3.3467524187091846,3.653735718899938,4.02779781503316,4.299432875990202,4.435544962563429,4.452270039604395,4.429506912839574,4.3862802226782085,4.314699474430259,4.216513174102329,4.1649738306466935,4.094929039105847,4.1013349679749185,4.135342825710941,4.100580738186834,4.00874482166873,3.8811424284711546,3.761406838041166,3.626212336918844
CY25-025_1-#1.csv,1,25,0.25,1.0,6,99.92,3.1219907895442294,3.3377247602176707,3.627694699747561,4.003788235166634,4.295791544833585,4.440620950877214,4.478273087099375,4.462434328754591,4.391259294959218,4.263487324819135,4.19590962310513,4.1477416801367895,4.088062752692495,4.098223189321741,4.108630247956317,4.091188198158723,3.9892043222021596,3.8975811254051327,3.749686531990482,3.6312930859776427
CY25-025_1-#1.csv,1,25,0.25,1.0,7,99.86,3.1174531080737706,3.3047567012630497,3.6036960477016833,3.980452290542142,4.28477728760216,4.415642793442522,4.459954049694934,4.459305383476421,4.367194631218165,4.284983726120114,4.221259160571568,4.134545074648157,4.088610419048854,4.0797103282009415,4.06695044678899,4.0887829684862265,4.027785657017046,3.8840243563655936,3.750743025807828,3.622312518295602
CY25-025_1-#1.csv,1,25,0.25,1.0,8,99.81,3.0975890220684135,3.290079124793544,3.5642689394650247,3.969325379939694,4.311981302084147,4.534085936013314,4.758879352474211,4.776619164039759,4.622994861973507,4.491049822162328,4.299732052958271,3.9921785518143014,3.8477721549136183,3.837357928125071,3.865559321415886,3.912557436937925,3.8810733781543028,3.8196247808356727,3.7092868129662784,3.587999364395853
CY25-025_1-#1.csv,1,25,0.25,1.0,9,99.72,3.0910322405515274,3.2806264623306323,3.5604499727489016,3.9381216195414126,4.249097085841271,4.41253383577402,4.479511955936874,4.462436072744092,4.389531745453836,4.288464646226246,4.216881900215793,4.122759533043332,4.055942654375825,4.047109712316081,4.051952716255963,4.037974753263622,4.007560540962405,3.8656529643348763,3.737272145245874,3.6278975072267308
CY25-025_1-#1.csv,1,25,0.25,1.0,10,99.7,3.0724278178230846,3.2490547330163104,3.5261919119755647,3.9356367509382757,4.273095071301111,4.427426511751603,4.482225112357501,4.458857543868477,4.398962530944519,4.279638282749561,4.220529978839151,4.132314219356158,4.052786581636745,4.006965365347614,4.019344355529026,4.044025792986374,3.9735351418118783,3.875389864638989,3.7587774948651593,3.631111627190374
