filename,cell_id,temp,charge_rate,discharge_rate,cycle,SOH,IC_bin_1,IC_bin_2,IC_bin_3,IC_bin_4,IC_bin_5,IC_bin_6,IC_bin_7,IC_bin_8,IC_bin_9,IC_bin_10,IC_bin_11,IC_bin_12,IC_bin_13,IC_bin_14,IC_bin_15,IC_bin_16,IC_bin_17,IC_bin_18,IC_bin_19,IC_bin_20
CY25-05_1-#7.csv,7,25,0.5,1.0,1,99.99,3.3227660606023677,3.4397113232308527,3.5853482727070616,3.7424572205083306,3.880424737496392,3.9647617160650563,3.98791681099977,3.98019997221447,3.9587241861567737,3.9461279906490008,3.9714010333283682,4.041854317648814,4.135749275904561,4.218874663203935,4.270539904996868,4.271049791000766,4.226013795972862,4.154567108143584,4.065708388165448,3.9648274885550108
CY25-05_1-#7.csv,7,25,0.5,1.0,2,100.0,3.2959796181268395,3.4077263279265995,3.55425278073393,3.7180278972631164,3.8720465391574703,3.9792510320036594,4.022194989254887,4.010346201162544,3.9715179206576976,3.945505170571435,3.961202042247301,4.0198241599095645,4.1057961856543725,4.200887860861267,4.265648309135559,4.271692074341324,4.2295050867327575,4.150920421190098,4.051792028894328,3.9479069336461063
CY25-05_1-#7.csv,7,25,0.5,1.0,3,99.95,3.2748435786178853,3.3843322511203904,3.5298622595701787,3.7022806910631645,3.8653539933353014,3.9839213284634583,4.030561649796511,4.017589224825715,3.9813199266915613,3.9484659530352566,3.952015550921623,4.010548618888451,4.104146220031956,4.196149052078866,4.259964609944959,4.276668541595171,4.237623355481991,4.158831721743177,4.051880907026834,3.932715246086584
CY25-05_1-#7.csv,7,25,0.5,1.0,4,99.91,3.2523713096941944,3.368263882922846,3.5183708813363554,3.68938648742086,3.852679918255683,3.97562319203825,4.041319051220786,4.038534071052453,3.9911932686422147,3.951608779579412,3.949654986429039,3.996222965766373,4.083982777415655,4.181317798053198,4.25098819364751,4.258785747832423,4.2140848412760645,4.144471551100458,4.048238890339857,3.9315919911462656
CY25-05_1-#7.csv,7,25,0.5,1.0,5,99.85,3.235578008038636,3.349854345440694,3.5036482670964895,3.679990930652721,3.851869516738065,3.9800339531406963,4.040952638105715,4.035027732380566,3.998534405793151,3.9618662696047977,3.946809377304874,3.97633270364864,4.058650660402284,4.170120630702618,4.250295867816802,4.258410053809555,4.212982015552824,4.141729682034024,4.039135302328895,3.919863388079336
CY25-05_1-#7.csv,7,25,0.5,1.0,6,99.78,3.2178100538814203,3.323391444623632,3.4742620742975774,3.6608838698017405,3.8419077416071477,3.9804202473162937,4.05157881941895,4.048670759066422,4.000089613659557,3.9559221242728557,3.944212117645314,3.9739573296454163,4.04839006409216,4.149604088564286,4.229274245437352,4.262259806036859,4.233174943966963,4.149710250746802,4.038273337647104,3.9100628586874495
CY25-05_1-#7.csv,7,25,0.5,1.0,7,99.68,3.209217748226508,3.3136104837892733,3.4657534564646095,3.653561090571972,3.8445918368341325,3.9894364859334286,4.052973645208572,4.044235105263608,4.002438797164792,3.9606731697289845,3.9425676032452017,3.966236075972711,4.035965737108347,4.136644779783172,4.228202308619601,4.257286920870955,4.212258113557923,4.129367962339215,4.03097949489988,3.9217710757688535
CY25-05_1-#7.csv,7,25,0.5,1.0,8,99.62,3.1968305496261546,3.3010072186522037,3.446405656987717,3.626008066144916,3.8220924938074594,3.982612422376846,4.05604931199889,4.045119262841904,4.002275794720485,3.962093500982551,3.942810183383041,3.9653104433320085,4.032061731055526,4.121420631134724,4.204838390300471,4.251005987346818,4.232900363459872,4.142800757366306,4.018570636154219,3.8999057317146746
CY25-05_1-#7.csv,7,25,0.5,1.0,9,99.55,3.192748849351224,3.290757328560395,3.4301653119933495,3.6108966750895206,3.8040234657893524,3.9619567229840746,4.052053051863271,4.06216749090623,4.021942913625207,3.9762819863901155,3.94457089517827,3.946123153573482,3.99947887760566,4.100271794657105,4.208416647886203,4.255115454301612,4.215271975575638,4.137397336104861,4.03282142658809,3.9035717912652457
CY25-05_1-#7.csv,7,25,0.5,1.0,10,99.5,3.1724994441121686,3.272699262463473,3.4107625476774075,3.5903988254862287,3.7902316637962827,3.9636691081999635,4.051951563266657,4.062871950836537,4.02353020224678,3.9721403134246973,3.9441213548384964,3.9526828884861214,4.006061490861456,4.097916538565879,4.191376252177074,4.235792983625266,4.2023565570829255,4.124356206215015,4.027129484964857,3.913425762638367
CY25-05_1-#7.csv,7,25,0.5,1.0,11,99.42,3.158737958937388,3.2559631055211034,3.3950784243785628,3.571267476304623,3.7701741849231913,3.9465504000862324,4.0546697359660095,4.069494633298203,4.028476534834426,3.9796423348318193,3.9467145071353005,3.949085433648022,3.994904240118136,4.083537199639325,4.180176059030377,4.2269583046462955,4.209621794840418,4.136507037958454,4.024775020489853,3.9013956573281043
CY25-05_1-#7.csv,7,25,0.5,1.0,12,99.32,3.1452725479318073,3.2408452677325874,3.3797859486787836,3.5598739991311503,3.756163281167578,3.933339558880173,4.044940794853071,4.073674064151894,4.049720509840558,3.990763827895394,3.9406044403214273,3.935967265510158,3.989915069137347,4.087125733543444,4.174664291774994,4.219745263584333,4.2076215808928605,4.1340831251380745,4.0301207074622285,3.910420924793484
CY25-05_1-#7.csv,7,25,0.5,1.0,13,99.25,3.1339528312726688,3.226109577246539,3.3628236244093177,3.544347305825247,3.752250412330245,3.9385507408786475,4.046103576828426,4.065816344636979,4.030189483157943,3.9789868869841825,3.9457092001911036,3.9428073273601174,3.975571845909658,4.055697677874069,4.157545157076012,4.220823306611602,4.210831822932311,4.131204086158577,4.026578075936878,3.9072935228146646
CY25-05_1-#7.csv,7,25,0.5,1.0,14,99.17,3.1165570153630453,3.2131753158473506,3.3529327594515577,3.5340407348160356,3.734821700088849,3.9200555223700713,4.040856675964919,4.07294725070862,4.040834144519483,3.991785136074699,3.951058577825605,3.9371648748381407,3.9701542110656964,4.060910869873239,4.166322778840974,4.2126360572208785,4.189175758901428,4.122973174342477,4.020310601408716,3.898336712903823
CY25-05_1-#7.csv,7,25,0.5,1.0,15,99.01,3.1056160758384856,3.1958027419315833,3.330944071355801,3.5129648410997025,3.7158671486329773,3.904921067369658,4.038280960928025,4.085318326860165,4.052403372370937,3.984703629886382,3.9352842449264873,3.925979357251571,3.965345385422864,4.049742325339049,4.149389918901532,4.214721389097519,4.201063085554453,4.121072906824202,4.008877228913851,3.8904140705971337
CY25-05_1-#7.csv,7,25,0.5,1.0,16,98.9,3.101113981300205,3.1897032051344953,3.3148078812942146,3.4857472226047546,3.688611574067055,3.8902600601145454,4.028698428947584,4.077915622789811,4.063732946667215,4.008040078075051,3.9525157906021327,3.9326535862715915,3.9628469206122774,4.034784817411018,4.127326369902296,4.198008197278771,4.198573012767535,4.128109257895597,4.014091526032484,3.890501125645607
CY25-05_1-#7.csv,7,25,0.5,1.0,17,98.82,3.0868501084330884,3.1729657547222794,3.29437157839754,3.466730247496733,3.6793983742886525,3.884201577401426,4.024924514105357,4.078500895247481,4.058917995659863,3.9966678263006625,3.9412082319073494,3.9262777348169418,3.956884802916966,4.032431116109864,4.125141599907664,4.188451803170864,4.188420741325149,4.125242002604984,4.020058503402986,3.8980219804303586
CY25-05_1-#7.csv,7,25,0.5,1.0,18,98.74,3.077841467170808,3.1688019832223997,3.296053815272772,3.4629497931710707,3.661894536616737,3.865863187939303,4.012278043606018,4.070233570672664,4.0515661374836265,3.996772426723837,3.9462975496904518,3.9202641575642834,3.9456969211236106,4.024844070990314,4.116021649255425,4.181157858899829,4.190345039412537,4.122083973481212,4.014836063628867,3.8987553403655695
CY25-05_1-#7.csv,7,25,0.5,1.0,19,98.63,3.070931185412362,3.1617312701991347,3.2822460291398246,3.441734726366868,3.6377315571406355,3.8424537809849464,4.001364456918202,4.067785967679842,4.055252952027794,4.001825507615964,3.943096037417674,3.9109973401964817,3.933776334268409,4.014814478079571,4.120053347457906,4.185247774580864,4.182223998610497,4.121261569385182,4.016098157817121,3.8943108160166813
CY25-05_1-#7.csv,7,25,0.5,1.0,20,98.54,3.0527606014034,3.1368416674135537,3.2573113026005247,3.422440477073734,3.6242491330053475,3.8363852300854484,3.9974037788535144,4.065122239345324,4.0539643219767765,4.00596703660693,3.947731961173803,3.917963976641144,3.9431184954335317,4.013644575524106,4.096818386514799,4.163172623306669,4.181389983585681,4.131570834299756,4.026427264314287,3.8960914391580257
CY25-05_1-#7.csv,7,25,0.5,1.0,21,98.47,3.0433869744114452,3.125270764216459,3.2450935422601987,3.411213972960555,3.6098236459491697,3.8159195701850566,3.985133359057043,4.066216881258668,4.057037024292742,4.001363964756195,3.9428389858305,3.9108774270665254,3.9293453046477156,4.001840800837911,4.103079243437099,4.178570550184155,4.177480788349333,4.112467914093043,4.020908310357415,3.899825239878746
CY25-05_1-#7.csv,7,25,0.5,1.0,22,98.35,3.0284546326348663,3.1108230678853612,3.2339131422982557,3.4002555964700636,3.6023120603382757,3.8089604972851654,3.9758690347422396,4.053099505761191,4.052700446091296,4.009774766540902,3.953650798132505,3.9164907114128025,3.9279641065229365,3.9977674250089676,4.096662816442522,4.166146249810578,4.168209636170814,4.110841527792339,4.017417677881178,3.8992634185795607
CY25-05_1-#7.csv,7,25,0.5,1.0,23,98.26,3.0213278430624375,3.1011924600906413,3.2167665363945472,3.3814756001697073,3.5852163773050525,3.7944373375596916,3.9600738872423156,4.037696681480101,4.041699264208142,4.008919260595356,3.9530381459138613,3.915981066960227,3.928157705884389,3.9934345211955775,4.084756829586534,4.1592349495534044,4.169876331245798,4.112103894307698,4.015145417123214,3.8919179519736495
CY25-05_1-#7.csv,7,25,0.5,1.0,24,98.15,3.0121365818414674,3.094772542822144,3.2086788749587596,3.3641194842519875,3.5580540454700693,3.7712586534325654,3.9540520836348847,4.050138800190982,4.049561232919707,4.001889355926108,3.9496443286037435,3.914609253426915,3.924477497319942,3.9877531343873094,4.078429852376737,4.152367806962196,4.173274031101851,4.11813542554016,4.013923880183195,3.8936451165624706
CY25-05_1-#7.csv,7,25,0.5,1.0,25,98.05,3.0013454720465664,3.0792223066127327,3.192238909498523,3.3546059205316228,3.5565699729405287,3.77524871598271,3.9443291166510024,4.026060833103833,4.04123093672594,4.009526451503874,3.9523175568347897,3.9078690144351658,3.9129381209734038,3.9749638447942663,4.069454280192931,4.145043565468371,4.163765056807665,4.116372191766709,4.017650723435552,3.8959592064135626
CY25-05_1-#7.csv,7,25,0.5,1.0,26,97.94,2.9916531431944495,3.0748459487765216,3.1916115956285873,3.349520038236702,3.5420485112884963,3.7516154968033693,3.928394663039479,4.030509521626253,4.0408427134762706,4.003413075798006,3.9516018667197788,3.90921896056741,3.9125502825185245,3.9713594872931175,4.0644809647889755,4.147508937671837,4.1707231873314585,4.11755838911141,4.017685303272484,3.8982078665958886
CY25-05_1-#7.csv,7,25,0.5,1.0,27,97.85,2.9840758399581104,3.0632766725002956,3.1727979535043596,3.3284229378019936,3.524995613443734,3.740236129469171,3.9244117456024092,4.024279505016708,4.041007388219023,4.002978445607026,3.94733244122465,3.908158114255069,3.9111054142710167,3.9676371411457825,4.056827997594155,4.133206429344288,4.155003649171216,4.109838434190933,4.016780921654707,3.899109884447001
CY25-05_1-#7.csv,7,25,0.5,1.0,28,97.74,2.9762120199391373,3.0556746294029575,3.1655218430660743,3.3154987337630097,3.5065703654069673,3.716285557504263,3.90465279553658,4.01901817872987,4.038214252764633,3.997992419916649,3.944176039720598,3.9035498406301956,3.904023950185657,3.957535145082962,4.043908425211805,4.125650526210712,4.158884970299963,4.118763188113372,4.017301369375408,3.8921764222361563
