filename,cell_id,temp,charge_rate,discharge_rate,cycle,SOH,IC_bin_1,IC_bin_2,IC_bin_3,IC_bin_4,IC_bin_5,IC_bin_6,IC_bin_7,IC_bin_8,IC_bin_9,IC_bin_10,IC_bin_11,IC_bin_12,IC_bin_13,IC_bin_14,IC_bin_15,IC_bin_16,IC_bin_17,IC_bin_18,IC_bin_19,IC_bin_20
CY25-05_1-#16.csv,16,25,0.5,1.0,1,100.0,3.2038737688338887,3.3636044326914387,3.6443772895882103,4.067592837341479,4.674269684571994,5.216613137073974,5.0081040892390165,4.808509207360787,4.49075483033387,4.314750185496688,4.250378280625791,4.407578987874264,4.863164100292892,5.550639918344007,5.713017916668997,5.767846013851814,5.7935407341216445,5.935297402475859,6.412808150602641,6.440837130027602
CY25-05_1-#16.csv,16,25,0.5,1.0,2,99.72,-5.913072385514638,-3.3141414426376357,-1.2852442109559559,-0.22333715967747675,0.49483345875666296,0.8581265257384508,1.0561255953958828,0.8395116175915469,0.3753571051029378,0.22855603855911952,-0.13671380396713204,0.3218123290841449,0.790023390327552,1.2822355133763874,1.7280099315162416,1.9141595613684788,1.9395617647278716,1.908184909191682,1.7407837814552956,1.9264553414471985
CY25-05_1-#16.csv,16,25,0.5,1.0,3,99.73,3.1820363972698535,3.277605236346567,3.418206218818216,3.589465548184912,3.7659827547405653,3.910162761245981,3.9881252957883726,4.0027318825200675,3.9734468809063905,3.932901056524322,3.9290584975392866,3.9684081467019077,4.035531634832056,4.123720781946571,4.203276873866833,4.236424077623194,4.203163394815308,4.119817742810411,4.015388297315288,3.9028583392132954
CY25-05_1-#16.csv,16,25,0.5,1.0,4,99.64,3.178653971697925,3.2710535134887277,3.405931756974395,3.5748327987961384,3.754635362993367,3.8996975527285196,3.984137559591952,4.010168326440873,3.990477283911132,3.9534540445130437,3.9268336863907476,3.9405670960833814,4.0160115540501735,4.1261496876417425,4.2037360872557565,4.222121231796036,4.191019217820218,4.116965183551969,4.01267507543662,3.8925255692650276
CY25-05_1-#16.csv,16,25,0.5,1.0,5,99.69,3.164708939798691,3.26172416985605,3.3976785407654293,3.5674687554489517,3.745720712672619,3.8991596390120504,3.9933029617988476,4.0118054126465115,3.9882177902880835,3.951225943401776,3.9256705413279667,3.940464130361264,4.007041459239144,4.107529393281586,4.19239386711676,4.226600734154676,4.201980307727558,4.12369376982166,4.009982298249985,3.888847406855119
CY25-05_1-#16.csv,16,25,0.5,1.0,6,99.62,3.1568566362728396,3.2460866879428534,3.376163186386088,3.54691243991656,3.7403778546715536,3.90781323443558,3.9973407513853845,4.016365498539908,3.9961564696839225,3.954569967580695,3.923541053423257,3.9353427137643497,3.998944017764225,4.097630813395206,4.185959557907662,4.220547314511907,4.190113904933841,4.113519686275732,4.010592217439417,3.8880765858247917
CY25-05_1-#16.csv,16,25,0.5,1.0,7,99.54,3.1424541325071855,3.2280484909292833,3.3560381039700182,3.5276990028316995,3.7183340876124795,3.8845333307440106,3.988117492378475,4.01836460728631,3.9924783485713125,3.945855977249168,3.9167495410705397,3.931730823038205,3.992145554622385,4.0822868241380785,4.168578143056061,4.20670325283725,4.185979204925473,4.1181056452711005,4.009804257368172,3.886925604532135
CY25-05_1-#16.csv,16,25,0.5,1.0,8,99.46,3.1276230893160393,3.2207239128574776,3.3510189482970776,3.5207603808402137,3.71780635166016,3.8919159445407496,3.9872660366864663,4.01555751010258,3.9938026859610645,3.9558747737047946,3.9306394342162476,3.9289372902745705,3.973895328685041,4.069742498301203,4.168933236925997,4.214097806368977,4.186868870937484,4.1061041403123255,4.003533962295436,3.8827954786710945
CY25-05_1-#16.csv,16,25,0.5,1.0,9,99.39,3.128620188825362,3.210612673438206,3.3360037527579554,3.507973309083538,3.701445296862242,3.877190201832345,3.986580228860089,4.014682473730441,3.991240737631893,3.9542568248723686,3.9256740864468282,3.9271437056152947,3.9748233668031823,4.060669926961269,4.1516804119543975,4.201775847480581,4.178719590121678,4.105551353561741,4.003934776589331,3.8825586975389945
CY25-05_1-#16.csv,16,25,0.5,1.0,10,99.31,3.1117435670671307,3.198054892316758,3.324654611575725,3.493128623666699,3.6864847499065925,3.866102538363657,3.989267217118736,4.034083784211042,4.012331424519869,3.9580353427724915,3.9156480545759935,3.914547700101136,3.963483239431693,4.048971945462827,4.136700668127842,4.199813540057245,4.193965565887558,4.117275785697733,3.9975423564170365,3.874186811879612
CY25-05_1-#16.csv,16,25,0.5,1.0,11,99.23,3.105308096647611,3.189224118795408,3.311249037930711,3.4753374499247927,3.669100379883396,3.8582711280133304,3.986051653562282,4.022459244485583,4.001327521141192,3.9635012058106596,3.9281324810918052,3.9145142624164846,3.9500183785026657,4.036949098946125,4.1290789212492145,4.17889344883014,4.170951634095391,4.1092126919575245,4.008446294819615,3.8766417086493226
CY25-05_1-#16.csv,16,25,0.5,1.0,12,99.1,3.0934785560349356,3.178152593490848,3.297866369272963,3.4584123996199096,3.6536177639868277,3.851187800161718,3.991836507637235,4.031204398818039,4.005397065984369,3.960344014342061,3.921601527523333,3.9087864430958894,3.9426425824271454,4.023761684210439,4.116053319753101,4.171086575766001,4.170096090403881,4.105677603459092,3.9989615734509116,3.8832249812584316
CY25-05_1-#16.csv,16,25,0.5,1.0,13,99.03,3.077523639020621,3.161275504982388,3.2829883884510953,3.4514668159765156,3.65257428105743,3.847691697992709,3.9743936319614095,4.019734457765096,4.007517163807708,3.966033135082312,3.9260469638016033,3.9085796819701453,3.933294983601366,4.0097410982506085,4.109489418646687,4.16906140487137,4.163270513843151,4.102151806599057,3.9992381815809694,3.8782057536696057
CY25-05_1-#16.csv,16,25,0.5,1.0,14,98.92,3.0672751328747134,3.1516062905456272,3.2731539830905,3.4382412290363358,3.6345788725224835,3.8319655920861346,3.977084099695942,4.032335733409676,4.009149160278685,3.9603575615542597,3.91905803702201,3.899039554164931,3.9239628554137336,4.008788416437677,4.108550450271102,4.164493398410906,4.162972026105835,4.100650602796875,3.9961401886616112,3.8764105425829074
