filename,cell_id,temp,charge_rate,discharge_rate,cycle,SOH,IC_bin_1,IC_bin_2,IC_bin_3,IC_bin_4,IC_bin_5,IC_bin_6,IC_bin_7,IC_bin_8,IC_bin_9,IC_bin_10,IC_bin_11,IC_bin_12,IC_bin_13,IC_bin_14,IC_bin_15,IC_bin_16,IC_bin_17,IC_bin_18,IC_bin_19,IC_bin_20
CY45-05_1-#1.csv,1,45,0.5,1.0,1,100.0,3.3147781881282152,3.2959100650709345,3.3318472034313245,3.4425835860557994,3.635187861004477,3.905960867378751,4.2876473636296515,4.7898294895627265,5.21011805315865,5.384887992362642,5.346428900561126,5.197754443793881,5.021161086142084,4.838155639154541,4.70139814016113,4.625820232854175,4.577815064210723,4.5131559581922405,4.3967509307839405,4.209973215524289
CY45-05_1-#1.csv,1,45,0.5,1.0,2,99.88,3.32172594233452,3.297552356946908,3.324923862028116,3.4301315250605895,3.6184235946057908,3.881435967832286,4.258516400928654,4.753142814838452,5.174967992775064,5.370793400569827,5.359022952864788,5.2316121098624,5.039130278213523,4.863614978866616,4.710877005278543,4.609818757385623,4.558377616698213,4.482547364654565,4.356343148333795,4.192035261324983
CY45-05_1-#1.csv,1,45,0.5,1.0,3,99.76,3.3164804638062324,3.2954318977858486,3.322776043233289,3.4195720825310705,3.597164099411487,3.8609471392348236,4.247599681017481,4.7463987166640536,5.170953157147663,5.364071459695997,5.344354146482243,5.207471470442321,5.044794130713132,4.864850435397225,4.704479275641428,4.612457652921725,4.540229458321884,4.451548738022582,4.3391536215368225,4.189550191807879
CY45-05_1-#1.csv,1,45,0.5,1.0,4,99.63,3.3206483365419426,3.301864104718857,3.324445584963372,3.4149794706102745,3.588239465368695,3.8490505848474963,4.216744630568858,4.706694110429195,5.158652493539512,5.355289288258588,5.338350875014049,5.222675356345901,5.034454161098663,4.847277834088709,4.694887917522472,4.603774648737101,4.541536178092373,4.454050105898189,4.337972954573325,4.171040747133128
CY45-05_1-#1.csv,1,45,0.5,1.0,5,99.5,3.317944985325702,3.2890079955300293,3.3029961460928203,3.3938972737808673,3.5705533868609107,3.8372858939999612,4.209201489956107,4.690154351885461,5.126908233574662,5.3315969626878665,5.351528094578368,5.242085414015247,5.047849580330528,4.848212171851033,4.68732734101541,4.581013465313597,4.511824017841807,4.431534668265461,4.318706516144809,4.1606564824904915
CY45-05_1-#1.csv,1,45,0.5,1.0,6,99.37,3.3093643704056586,3.2818567548389805,3.29641763300192,3.386268732389488,3.5641867670752325,3.8280447638589257,4.18978273851224,4.676984648262243,5.125270157178031,5.340907830764461,5.341681856428483,5.222353346029978,5.04329772628123,4.835624782922151,4.666101430120523,4.569386611973361,4.506857447760013,4.435131239057538,4.319495562402573,4.154901877655365
CY45-05_1-#1.csv,1,45,0.5,1.0,7,99.24,3.3053378606924313,3.2800215446864716,3.295433998531575,3.3793909832207554,3.547364887162414,3.810092469747241,4.179262442464685,4.6608395879467315,5.10775383844632,5.341322984135125,5.356029404533837,5.220785210356462,5.0464105350727895,4.856122559293067,4.68064763440653,4.559551923788818,4.474186167689421,4.399467461284244,4.294481680347646,4.145540348026391
CY45-05_1-#1.csv,1,45,0.5,1.0,8,99.12,3.3077716948240847,3.2834270129625764,3.29281395564294,3.372007044498139,3.5358212442137247,3.7875731612722454,4.1489840907123545,4.631450657817267,5.105330414123398,5.339506579868469,5.361657757838233,5.216416860454803,5.0220494130271724,4.837673093391701,4.683896620679836,4.572909046435514,4.484760213424751,4.404278750191808,4.288566674840839,4.12263836290051
CY45-05_1-#1.csv,1,45,0.5,1.0,9,98.99,3.3003249909323777,3.271151161447253,3.281333594724841,3.363011908782926,3.5326862003874697,3.7844289008344663,4.135273650113951,4.6084269258302015,5.082211557019014,5.329606693883146,5.359656340608847,5.241353234018557,5.026114367561644,4.834700939241558,4.677657679837657,4.553159623718055,4.462216733461882,4.385121595621901,4.269666487863789,4.1168076406006024
CY45-05_1-#1.csv,1,45,0.5,1.0,10,98.87,3.299939589152089,3.269133370792004,3.2755198429816286,3.354428462082521,3.522344068388203,3.7701499294698055,4.124550541460801,4.606402025059903,5.075855736716963,5.327794331537791,5.341002952091563,5.2048641421153015,5.013383511112832,4.827708094353127,4.668654126333012,4.542379158741088,4.458530083152603,4.377969149842082,4.266579607228048,4.11457262456026
CY45-05_1-#1.csv,1,45,0.5,1.0,11,98.75,3.291786046084926,3.264379055156482,3.277147021283258,3.3566133651424246,3.514183003019197,3.7551364067231856,4.100576550876471,4.5774804313109545,5.05394368060749,5.3231914826969025,5.347522355241069,5.199830021086107,5.0253642930700035,4.8446654232386015,4.675700443273416,4.538136877872529,4.435345268923102,4.350947444101457,4.248230734658567,4.1125023373704455
CY45-05_1-#1.csv,1,45,0.5,1.0,12,98.63,3.295126301005469,3.264372340755179,3.2713578169381687,3.3476015256141873,3.5016355172403952,3.737499672649553,4.101340996397556,4.59042190797112,5.061971974991593,5.302374527759748,5.319371857118487,5.209289317889825,5.028221453045484,4.820819849319667,4.639198146422261,4.5105395911230115,4.432625397318441,4.359626952145348,4.250517290477275,4.104627194075232
CY45-05_1-#1.csv,1,45,0.5,1.0,13,98.51,3.2942259080401084,3.2606185630931415,3.2624845634013844,3.335402231758428,3.492138546012995,3.737128144324049,4.090099151102334,4.565749340814964,5.043590294178114,5.28703700864431,5.324767162852927,5.199590628615926,5.019960964346627,4.837403913372332,4.65080219473408,4.505123786723797,4.419921975080542,4.334846751900798,4.2245730377605755,4.101310198512295
CY45-05_1-#1.csv,1,45,0.5,1.0,14,98.4,3.2876046125320944,3.2526382288918523,3.2554843738868904,3.3284717252421188,3.4865950865485424,3.73142837564433,4.074018613477299,4.540960521182254,5.024826029343782,5.30964997876663,5.308133986184063,5.181363369860043,5.013752774234698,4.8330632287914606,4.650154199723889,4.512087639454599,4.425941040055402,4.349226640888899,4.241375428717394,4.087523833845175
CY45-05_1-#1.csv,1,45,0.5,1.0,15,98.29,3.2894200989659583,3.2542980516087447,3.2544119725421696,3.323958195879186,3.480565450743171,3.723289497244289,4.061463885074889,4.522365900111352,5.0160373622862915,5.286421980886517,5.318971960090358,5.191485085898658,5.015519563473397,4.8255723435858515,4.632772934322812,4.497223165710262,4.408770867836566,4.336525985903601,4.233047464313544,4.080674696226096
CY45-05_1-#1.csv,1,45,0.5,1.0,16,98.18,3.293618685122556,3.255460062225111,3.251097831132096,3.3197578935161838,3.472978111813697,3.7124688382400435,4.044678064070506,4.508622978570954,5.010947995130974,5.28519649659914,5.3042351707593625,5.193569469790739,5.004706595625758,4.80958591904108,4.64822539528027,4.508983389752421,4.399981253947509,4.323048271998001,4.229163392117045,4.078818784244658
CY45-05_1-#1.csv,1,45,0.5,1.0,17,98.08,3.279302222226521,3.25004363139049,3.249688769312818,3.314164936460933,3.4609115338816094,3.698111697056505,4.034589320899822,4.497788259811718,4.995903466754014,5.283778867267758,5.310231212667957,5.1856638336914145,5.005160562259069,4.809024438722983,4.6351756322421,4.487183565164448,4.38619138198447,4.32255368801881,4.230809099697674,4.081818781432385
CY45-05_1-#1.csv,1,45,0.5,1.0,18,97.98,3.2764793842495403,3.246283215799923,3.2487788585449824,3.3188024763227055,3.4679392007604344,3.697477559267082,4.020926287328847,4.477455628859053,4.9790529664278225,5.268972497127023,5.305848138599971,5.188073468680216,5.006716535688155,4.808142585550227,4.62238049988258,4.480743734134846,4.386612543032011,4.313887465185468,4.2183022265231624,4.075866477738331
CY45-05_1-#1.csv,1,45,0.5,1.0,19,97.87,3.283004066210678,3.2463823824636484,3.239877110315589,3.3041677052067753,3.4565727073382533,3.6899230977080446,4.018633513203216,4.4705871296147155,4.9695049261134265,5.2710563168738265,5.306058330647098,5.1879352589612795,4.99868572414659,4.794167130189979,4.606818471504259,4.463520446679845,4.369252410672172,4.310388979134424,4.223407207363692,4.067855105848338
CY45-05_1-#1.csv,1,45,0.5,1.0,20,97.78,3.2848638226790547,3.2504287575314557,3.240085326832112,3.293045216720018,3.435271074882088,3.673453418679313,4.012787430280678,4.463222749404344,4.954474468194813,5.258715729838257,5.287055367345426,5.161121255830924,4.992371034189551,4.802280935232891,4.617444773753741,4.473024781093751,4.372304018036162,4.289786856282326,4.186640266999952,4.0512938315836715
CY45-05_1-#1.csv,1,45,0.5,1.0,21,97.68,3.2849616725409168,3.2481458973634254,3.2358985421539765,3.2891276888764587,3.432733100837171,3.668322996666434,4.003067753185344,4.455590392693881,4.931278433404646,5.230988582020247,5.304407008002832,5.185643130422276,4.996179668001124,4.772707416321583,4.591379871322139,4.461249998648372,4.362479027225661,4.2856320400998715,4.197642567781334,4.067075721421753
CY45-05_1-#1.csv,1,45,0.5,1.0,22,97.58,3.2838246861495266,3.244024516187669,3.2332904253205657,3.2898273603811825,3.430436475709171,3.661239544743477,3.9853071518397187,4.439197434553454,4.943804057413508,5.260326575312295,5.28653222147507,5.158091939904004,4.9823978579130825,4.794271014605665,4.6138153873402,4.463850307550695,4.356893397976279,4.274196422953023,4.180520199021583,4.055160063516268
CY45-05_1-#1.csv,1,45,0.5,1.0,23,97.48,3.275962950056187,3.2383720123896023,3.2295883015451827,3.2869532234720733,3.427105087292989,3.6536127983010287,3.9798614969687915,4.425224670500989,4.9220177563586525,5.238819218684246,5.293704196316397,5.1711390761014036,4.9841534689664275,4.796367824191814,4.604206720569059,4.452948982018347,4.353631736449458,4.274978774029387,4.17734591107679,4.046564241597945
CY45-05_1-#1.csv,1,45,0.5,1.0,24,97.39,3.283945091191598,3.2435261773086754,3.229426461480392,3.282270025084824,3.424487988589604,3.6495134271859166,3.966896997448763,4.398809767994262,4.90485523901028,5.241052666855746,5.2766304392126475,5.169225793218027,4.992283598188267,4.780766719946472,4.592677233382841,4.451330151562831,4.350355488498936,4.266209090477628,4.174610321335939,4.044973934795169
CY45-05_1-#1.csv,1,45,0.5,1.0,25,97.3,3.2809661972468502,3.2432177904557427,3.228724939189421,3.2753566005930534,3.408004749238942,3.634011106107921,3.9614954031261136,4.408108202340397,4.897082773210652,5.2209359718044395,5.281754952003798,5.166049928201512,4.974326447755713,4.778345158939674,4.587440884223516,4.440927932288684,4.350118418513621,4.270116140756939,4.16044636244244,4.02236326575905
CY45-05_1-#1.csv,1,45,0.5,1.0,26,97.21,3.2793908264741134,3.2463710151607863,3.2338644460816472,3.280405319007926,3.410252906977474,3.6282260002465603,3.9422246899466953,4.380789028233416,4.885271166957012,5.203493898188666,5.270826988086982,5.170559658016759,5.001215631009649,4.793767740092683,4.586183632710549,4.435259794476575,4.3313709041608615,4.249377093665967,4.150747961981299,4.025392096265997
CY45-05_1-#1.csv,1,45,0.5,1.0,27,97.13,3.279537924381992,3.244847904528274,3.230605819611988,3.2743895170962842,3.3981271175871606,3.617192273022866,3.9322068245376958,4.367684346926106,4.8663660934623,5.211768404983247,5.26814959878737,5.1640439660549164,4.987141536884874,4.776571082012438,4.582017803900259,4.424628910708963,4.328035686928028,4.262133147402978,4.218042634345931,4.154605644045197
CY45-05_1-#1.csv,1,45,0.5,1.0,28,97.04,3.2703086409135773,3.235499772539571,3.224668919387438,3.2740509154797155,3.402832804123783,3.6175604102906593,3.9305066428429716,4.365716102439875,4.863914955884953,5.211733386080806,5.2759443324642765,5.146756788546574,4.968471885025875,4.7795127281162175,4.584557635563197,4.4198705650065575,4.307328900436364,4.234172330298063,4.1543461711085055,4.028415124466818
CY45-05_1-#1.csv,1,45,0.5,1.0,29,96.95,3.2769879567485662,3.2384393280879036,3.2202425229382974,3.2651500969058764,3.3944398089810233,3.608974894619872,3.920728329977888,4.351518275065404,4.874266433157074,5.236251040426277,5.255277543080838,5.123898036953776,4.947918124470674,4.759222208723578,4.584775216981446,4.428459070224551,4.314165547904473,4.235269603544391,4.143842852745631,4.021265704447328
CY45-05_1-#1.csv,1,45,0.5,1.0,30,96.88,3.2744888415042475,3.2385208221910187,3.220011838261186,3.260827422468478,3.3851797021626755,3.599109312223253,3.909762306681812,4.334655406369474,4.836762897886933,5.200895560874232,5.271500899297481,5.140492197064326,4.953339542540364,4.7598707529929,4.582928648612776,4.433482453377534,4.322160544848939,4.231344758648267,4.131046663454364,4.007338194953487
CY45-05_1-#1.csv,1,45,0.5,1.0,31,96.79,3.2811101885253873,3.2440217227566284,3.219291278224743,3.2539054382381,3.376079387029976,3.5971482439517555,3.9121904997425925,4.3412646420808665,4.837206563072798,5.177211212621453,5.255757833166955,5.131837653940812,4.948428374629557,4.761292186724253,4.571858445498106,4.418450942547303,4.312394019449888,4.227408255811008,4.130757239429485,4.005379069346617
CY45-05_1-#1.csv,1,45,0.5,1.0,32,96.72,3.2751635535713994,3.2397493024329327,3.217990300050346,3.2534153067464264,3.3738824462319,3.588088895771216,3.8961074337148887,4.3295165071291235,4.832233784625541,5.171234706692721,5.236651608922856,5.132053002046995,4.977885669036574,4.779275699910289,4.574607089203487,4.412043402818143,4.308316503728428,4.221946750730165,4.121128223907927,3.9950435131523463
