filename,cell_id,temp,charge_rate,discharge_rate,cycle,SOH,IC_bin_1,IC_bin_2,IC_bin_3,IC_bin_4,IC_bin_5,IC_bin_6,IC_bin_7,IC_bin_8,IC_bin_9,IC_bin_10,IC_bin_11,IC_bin_12,IC_bin_13,IC_bin_14,IC_bin_15,IC_bin_16,IC_bin_17,IC_bin_18,IC_bin_19,IC_bin_20
CY25-05_1-#16.csv,16,25,0.5,1.0,1,99.98,3.343342334191886,3.398476576605953,3.461278960773005,3.5507110298570566,3.696103205181577,3.935324387697304,4.2732062805788065,4.647125320573533,4.89160303121765,4.972792555606473,4.945914063101236,4.872395929502701,4.806410254961615,4.792216967538162,4.8383374512807995,4.9089147065707435,4.929809692681615,4.857872739898939,4.735697717977739,4.562872256721425
CY25-05_1-#16.csv,16,25,0.5,1.0,2,100.0,3.3253998022441364,3.391017307152503,3.449353851848613,3.5296546289570214,3.6742928191684254,3.9146991104162145,4.257395803983925,4.642421902418049,4.91065982787627,4.978701369271581,4.943233685066196,4.871655218763411,4.804596762773097,4.784839530774128,4.832631387954734,4.922765864776084,4.95038923075934,4.8697222253278705,4.731485608730811,4.5634171299582205
CY25-05_1-#16.csv,16,25,0.5,1.0,3,99.98,3.2975343753065687,3.3604711221025685,3.421505380095312,3.5070077801980584,3.650548595414267,3.888950922907134,4.24575905331629,4.635328378180082,4.897540433096817,5.004116479799971,4.981224176815045,4.892033901503517,4.797820495086127,4.777038122109452,4.840637974770267,4.914990888222468,4.934594769259105,4.8641278119662745,4.727194841287719,4.554328993998746
CY25-05_1-#16.csv,16,25,0.5,1.0,4,99.94,3.2759549993323636,3.340888375419381,3.4044857219634728,3.492809847551798,3.6411395321969353,3.890574987811196,4.240198778447848,4.611478909315065,4.8814430545551435,5.001490353211466,4.967316387128028,4.887829999486835,4.808328179993288,4.773895439413408,4.829748348329399,4.906792621472952,4.913984175311541,4.8563899901881715,4.733119758181415,4.56359708027472
CY25-05_1-#16.csv,16,25,0.5,1.0,5,99.88,3.2634747768363424,3.3196024079556707,3.381020379874052,3.475437389392048,3.6345285684479838,3.87872459626586,4.210691424585869,4.5977233789386895,4.8859794438940565,4.991192631636982,4.968925647280742,4.897548858253237,4.8220654929674165,4.78378021651271,4.8119341127849,4.874259749477221,4.90069078223259,4.871677428494433,4.743404027760405,4.556773512191669
CY25-05_1-#16.csv,16,25,0.5,1.0,6,99.81,3.2465651815534984,3.31124671928716,3.3773833458802742,3.468043381109621,3.611827641750667,3.8470196673609296,4.184848646436095,4.582085618468872,4.871052290639434,4.9834997083435235,4.982096069802417,4.911073164040823,4.811351804289931,4.760495999634301,4.804049552023327,4.875654105437222,4.897651879918472,4.849492339667579,4.725960018248954,4.55759540358328
CY25-05_1-#16.csv,16,25,0.5,1.0,7,99.74,3.2340002217829853,3.2956200778114524,3.360836189391868,3.4508011733434576,3.601570307129392,3.8476389239113162,4.184851760214076,4.572196041407521,4.877008581792039,4.9975332101159,4.9691048635214985,4.886987939922483,4.808718828730028,4.775004935023258,4.800943908689311,4.858180650272403,4.889543560614049,4.854946259138491,4.732746089304198,4.554922764394941
CY25-05_1-#16.csv,16,25,0.5,1.0,8,99.65,3.2111455657300887,3.2753648576362555,3.348366805111604,3.447036433348487,3.598067492904628,3.831979323329649,4.16819566718191,4.559764006099347,4.866165700308371,5.003304865922822,4.983756938800768,4.901825812034776,4.799681777671757,4.749226585209159,4.787568975156321,4.868722422387364,4.897379853758194,4.845312571471607,4.725831245240841,4.549641316649328
CY25-05_1-#16.csv,16,25,0.5,1.0,9,99.58,3.2026831330006558,3.262525866089061,3.3307316339478277,3.4298175851721395,3.5880385583098513,3.8196988133869048,4.151343817572519,4.55001744123382,4.870353336623492,4.998041526625541,4.992965964575741,4.90099025050683,4.789782449280487,4.7426128900308475,4.777410539073756,4.86212834504143,4.903158669521668,4.836528245029651,4.702246615219432,4.547569638633582
CY25-05_1-#16.csv,16,25,0.5,1.0,10,99.49,3.195156706021666,3.2606738064408476,3.3260294403794113,3.4150394139540583,3.560924901161199,3.7925489947734063,4.131575242561007,4.52929424452294,4.862993414856661,5.011712226498042,4.993495000925957,4.900142477031715,4.8024209203637165,4.739798718126732,4.761765404181225,4.848423321069729,4.885050703275374,4.836369679651149,4.728859779366708,4.566613846852743
